,img_id,obj_id,"(x, y)",color,shape,size
56848,9474,4,[26 66],"(128, 128, 128)",c,5
56849,9474,5,[67 14],"(0, 255, 255)",c,5
56850,9475,0,[51 29],"(0, 0, 255)",r,5
56851,9475,1,[16 43],"(0, 255, 0)",c,5
56852,9475,2,[61 65],"(255, 0, 0)",c,5
56853,9475,3,[47 17],"(0, 156, 255)",c,5
56854,9475,4,[27 51],"(128, 128, 128)",r,5
56855,9475,5,[58 18],"(0, 255, 255)",c,5
56856,9476,0,[34 62],"(0, 0, 255)",c,5
56857,9476,1,[48 40],"(0, 255, 0)",r,5
56858,9476,2,[10 11],"(255, 0, 0)",r,5
56859,9476,3,[32 42],"(0, 156, 255)",c,5
56860,9476,4,[52  7],"(128, 128, 128)",c,5
56861,9476,5,[52 53],"(0, 255, 255)",c,5
56862,9477,0,[66 69],"(0, 0, 255)",c,5
56863,9477,1,[40 16],"(0, 255, 0)",r,5
56864,9477,2,[43 63],"(255, 0, 0)",c,5
56865,9477,3,[38 49],"(0, 156, 255)",c,5
56866,9477,4,[14 42],"(128, 128, 128)",c,5
56867,9477,5,[54 52],"(0, 255, 255)",r,5
56868,9478,0,[57 28],"(0, 0, 255)",c,5
56869,9478,1,[45 52],"(0, 255, 0)",r,5
56870,9478,2,[16 19],"(255, 0, 0)",r,5
56871,9478,3,[13 59],"(0, 156, 255)",r,5
56872,9478,4,[53 45],"(128, 128, 128)",r,5
56873,9478,5,[20 36],"(0, 255, 255)",r,5
56874,9479,0,[67 32],"(0, 0, 255)",r,5
56875,9479,1,[46 35],"(0, 255, 0)",c,5
56876,9479,2,[21 41],"(255, 0, 0)",r,5
56877,9479,3,[11 15],"(0, 156, 255)",r,5
56878,9479,4,[67 61],"(128, 128, 128)",c,5
56879,9479,5,[17 29],"(0, 255, 255)",r,5
56880,9480,0,[66 20],"(0, 0, 255)",c,5
56881,9480,1,[68 66],"(0, 255, 0)",c,5
56882,9480,2,[46 11],"(255, 0, 0)",c,5
56883,9480,3,[17 21],"(0, 156, 255)",c,5
56884,9480,4,[27 51],"(128, 128, 128)",r,5
56885,9480,5,[36  5],"(0, 255, 255)",r,5
56886,9481,0,[37 27],"(0, 0, 255)",c,5
56887,9481,1,[22 39],"(0, 255, 0)",r,5
56888,9481,2,[58 53],"(255, 0, 0)",c,5
56889,9481,3,[16 49],"(0, 156, 255)",r,5
56890,9481,4,[23 65],"(128, 128, 128)",r,5
56891,9481,5,[44 19],"(0, 255, 255)",c,5
56892,9482,0,[41 45],"(0, 0, 255)",c,5
56893,9482,1,[29  7],"(0, 255, 0)",c,5
56894,9482,2,[29 68],"(255, 0, 0)",c,5
56895,9482,3,[ 9 51],"(0, 156, 255)",r,5
56896,9482,4,[24 20],"(128, 128, 128)",c,5
56897,9482,5,[65 32],"(0, 255, 255)",r,5
56898,9483,0,[53 11],"(0, 0, 255)",r,5
56899,9483,1,[39 20],"(0, 255, 0)",r,5
56900,9483,2,[61 35],"(255, 0, 0)",r,5
56901,9483,3,[69 57],"(0, 156, 255)",r,5
56902,9483,4,[17 23],"(128, 128, 128)",c,5
56903,9483,5,[64 15],"(0, 255, 255)",c,5
56904,9484,0,[61 12],"(0, 0, 255)",r,5
56905,9484,1,[10 11],"(0, 255, 0)",r,5
56906,9484,2,[22 51],"(255, 0, 0)",r,5
56907,9484,3,[ 6 30],"(0, 156, 255)",r,5
56908,9484,4,[22 30],"(128, 128, 128)",c,5
56909,9484,5,[40 29],"(0, 255, 255)",r,5
56910,9485,0,[58 66],"(0, 0, 255)",c,5
56911,9485,1,[ 9 48],"(0, 255, 0)",r,5
56912,9485,2,[16 27],"(255, 0, 0)",c,5
56913,9485,3,[24  7],"(0, 156, 255)",c,5
56914,9485,4,[61 48],"(128, 128, 128)",r,5
56915,9485,5,[48 48],"(0, 255, 255)",r,5
56916,9486,0,[53 47],"(0, 0, 255)",r,5
56917,9486,1,[41 35],"(0, 255, 0)",c,5
56918,9486,2,[ 8 45],"(255, 0, 0)",c,5
56919,9486,3,[43 52],"(0, 156, 255)",c,5
56920,9486,4,[65  6],"(128, 128, 128)",c,5
56921,9486,5,[41 18],"(0, 255, 255)",c,5
56922,9487,0,[30 10],"(0, 0, 255)",c,5
56923,9487,1,[ 8 46],"(0, 255, 0)",c,5
56924,9487,2,[67  6],"(255, 0, 0)",c,5
56925,9487,3,[13 37],"(0, 156, 255)",c,5
56926,9487,4,[52 35],"(128, 128, 128)",r,5
56927,9487,5,[30 25],"(0, 255, 255)",r,5
56928,9488,0,[54 15],"(0, 0, 255)",c,5
56929,9488,1,[68 33],"(0, 255, 0)",c,5
56930,9488,2,[38 67],"(255, 0, 0)",r,5
56931,9488,3,[24 17],"(0, 156, 255)",r,5
56932,9488,4,[12 32],"(128, 128, 128)",r,5
56933,9488,5,[29 30],"(0, 255, 255)",r,5
56934,9489,0,[26 67],"(0, 0, 255)",r,5
56935,9489,1,[24 30],"(0, 255, 0)",r,5
56936,9489,2,[36 51],"(255, 0, 0)",c,5
56937,9489,3,[44 57],"(0, 156, 255)",c,5
56938,9489,4,[19 43],"(128, 128, 128)",r,5
56939,9489,5,[ 8 27],"(0, 255, 255)",c,5
56940,9490,0,[46 38],"(0, 0, 255)",c,5
56941,9490,1,[ 7 52],"(0, 255, 0)",c,5
56942,9490,2,[14 25],"(255, 0, 0)",c,5
56943,9490,3,[24 58],"(0, 156, 255)",r,5
56944,9490,4,[38 17],"(128, 128, 128)",r,5
56945,9490,5,[47 12],"(0, 255, 255)",r,5
56946,9491,0,[46 52],"(0, 0, 255)",r,5
56947,9491,1,[11 63],"(0, 255, 0)",r,5
56948,9491,2,[53  6],"(255, 0, 0)",c,5
56949,9491,3,[17 38],"(0, 156, 255)",c,5
56950,9491,4,[29 66],"(128, 128, 128)",c,5
56951,9491,5,[15 11],"(0, 255, 255)",c,5
56952,9492,0,[ 6 26],"(0, 0, 255)",c,5
56953,9492,1,[42 21],"(0, 255, 0)",c,5
56954,9492,2,[68 47],"(255, 0, 0)",c,5
56955,9492,3,[ 5 42],"(0, 156, 255)",r,5
56956,9492,4,[57 43],"(128, 128, 128)",c,5
56957,9492,5,[44 49],"(0, 255, 255)",c,5
56958,9493,0,[60 66],"(0, 0, 255)",c,5
56959,9493,1,[13 61],"(0, 255, 0)",c,5
56960,9493,2,[ 7 36],"(255, 0, 0)",r,5
56961,9493,3,[27 23],"(0, 156, 255)",c,5
56962,9493,4,[33 15],"(128, 128, 128)",c,5
56963,9493,5,[36 31],"(0, 255, 255)",c,5
56964,9494,0,[56 33],"(0, 0, 255)",r,5
56965,9494,1,[48 66],"(0, 255, 0)",c,5
56966,9494,2,[64 57],"(255, 0, 0)",r,5
56967,9494,3,[ 7 53],"(0, 156, 255)",r,5
56968,9494,4,[41 57],"(128, 128, 128)",c,5
56969,9494,5,[26 57],"(0, 255, 255)",c,5
56970,9495,0,[32 22],"(0, 0, 255)",r,5
56971,9495,1,[53 46],"(0, 255, 0)",c,5
56972,9495,2,[46 55],"(255, 0, 0)",r,5
56973,9495,3,[20 60],"(0, 156, 255)",c,5
56974,9495,4,[21 45],"(128, 128, 128)",c,5
56975,9495,5,[45 14],"(0, 255, 255)",r,5
56976,9496,0,[49  5],"(0, 0, 255)",c,5
56977,9496,1,[67 40],"(0, 255, 0)",c,5
56978,9496,2,[51 34],"(255, 0, 0)",c,5
56979,9496,3,[20 47],"(0, 156, 255)",r,5
56980,9496,4,[35 38],"(128, 128, 128)",c,5
56981,9496,5,[47 66],"(0, 255, 255)",c,5
56982,9497,0,[13  5],"(0, 0, 255)",c,5
56983,9497,1,[43 12],"(0, 255, 0)",r,5
56984,9497,2,[22 53],"(255, 0, 0)",r,5
56985,9497,3,[61 13],"(0, 156, 255)",c,5
56986,9497,4,[60 55],"(128, 128, 128)",c,5
56987,9497,5,[64 66],"(0, 255, 255)",r,5
56988,9498,0,[68 33],"(0, 0, 255)",r,5
56989,9498,1,[49 29],"(0, 255, 0)",c,5
56990,9498,2,[50 42],"(255, 0, 0)",c,5
56991,9498,3,[35 12],"(0, 156, 255)",c,5
56992,9498,4,[14  6],"(128, 128, 128)",c,5
56993,9498,5,[10 37],"(0, 255, 255)",c,5
56994,9499,0,[ 6 55],"(0, 0, 255)",c,5
56995,9499,1,[56 30],"(0, 255, 0)",c,5
56996,9499,2,[10 41],"(255, 0, 0)",r,5
56997,9499,3,[29 33],"(0, 156, 255)",r,5
56998,9499,4,[36  9],"(128, 128, 128)",c,5
56999,9499,5,[50 38],"(0, 255, 255)",c,5
57000,9500,0,[69 31],"(0, 0, 255)",r,5
57001,9500,1,[53 53],"(0, 255, 0)",c,5
57002,9500,2,[12 19],"(255, 0, 0)",c,5
57003,9500,3,[13 33],"(0, 156, 255)",r,5
57004,9500,4,[19  5],"(128, 128, 128)",r,5
57005,9500,5,[27 51],"(0, 255, 255)",r,5
57006,9501,0,[45 25],"(0, 0, 255)",r,5
57007,9501,1,[28 18],"(0, 255, 0)",c,5
57008,9501,2,[43 55],"(255, 0, 0)",r,5
57009,9501,3,[16 63],"(0, 156, 255)",c,5
57010,9501,4,[51  7],"(128, 128, 128)",r,5
57011,9501,5,[27  5],"(0, 255, 255)",r,5
57012,9502,0,[10 25],"(0, 0, 255)",r,5
57013,9502,1,[22 13],"(0, 255, 0)",r,5
57014,9502,2,[51 42],"(255, 0, 0)",c,5
57015,9502,3,[29 22],"(0, 156, 255)",c,5
57016,9502,4,[30 57],"(128, 128, 128)",c,5
57017,9502,5,[51 22],"(0, 255, 255)",r,5
57018,9503,0,[39 25],"(0, 0, 255)",r,5
57019,9503,1,[11 10],"(0, 255, 0)",r,5
57020,9503,2,[28 26],"(255, 0, 0)",r,5
57021,9503,3,[27  5],"(0, 156, 255)",c,5
57022,9503,4,[16 34],"(128, 128, 128)",c,5
57023,9503,5,[13 21],"(0, 255, 255)",c,5
57024,9504,0,[44 11],"(0, 0, 255)",c,5
57025,9504,1,[27  9],"(0, 255, 0)",c,5
57026,9504,2,[66 40],"(255, 0, 0)",c,5
57027,9504,3,[58 55],"(0, 156, 255)",c,5
57028,9504,4,[67 25],"(128, 128, 128)",r,5
57029,9504,5,[55 31],"(0, 255, 255)",c,5
57030,9505,0,[ 8 55],"(0, 0, 255)",c,5
57031,9505,1,[63 10],"(0, 255, 0)",r,5
57032,9505,2,[43 55],"(255, 0, 0)",r,5
57033,9505,3,[65 20],"(0, 156, 255)",c,5
57034,9505,4,[51 36],"(128, 128, 128)",r,5
57035,9505,5,[36 24],"(0, 255, 255)",c,5
57036,9506,0,[33 12],"(0, 0, 255)",r,5
57037,9506,1,[58 27],"(0, 255, 0)",r,5
57038,9506,2,[51 36],"(255, 0, 0)",r,5
57039,9506,3,[30 56],"(0, 156, 255)",r,5
57040,9506,4,[19 22],"(128, 128, 128)",r,5
57041,9506,5,[69 30],"(0, 255, 255)",c,5
57042,9507,0,[35 10],"(0, 0, 255)",c,5
57043,9507,1,[31 49],"(0, 255, 0)",r,5
57044,9507,2,[6 7],"(255, 0, 0)",r,5
57045,9507,3,[51 42],"(0, 156, 255)",c,5
57046,9507,4,[45 13],"(128, 128, 128)",r,5
57047,9507,5,[21 69],"(0, 255, 255)",r,5
57048,9508,0,[31 14],"(0, 0, 255)",c,5
57049,9508,1,[49 68],"(0, 255, 0)",c,5
57050,9508,2,[44 55],"(255, 0, 0)",c,5
57051,9508,3,[60  7],"(0, 156, 255)",r,5
57052,9508,4,[16 59],"(128, 128, 128)",r,5
57053,9508,5,[ 8 52],"(0, 255, 255)",c,5
57054,9509,0,[52 41],"(0, 0, 255)",c,5
57055,9509,1,[40 20],"(0, 255, 0)",c,5
57056,9509,2,[63 51],"(255, 0, 0)",c,5
57057,9509,3,[64 14],"(0, 156, 255)",c,5
57058,9509,4,[ 7 37],"(128, 128, 128)",c,5
57059,9509,5,[65 37],"(0, 255, 255)",c,5
57060,9510,0,[40 45],"(0, 0, 255)",r,5
57061,9510,1,[57 61],"(0, 255, 0)",r,5
57062,9510,2,[61 35],"(255, 0, 0)",r,5
57063,9510,3,[54  8],"(0, 156, 255)",c,5
57064,9510,4,[48 54],"(128, 128, 128)",c,5
57065,9510,5,[ 8 69],"(0, 255, 255)",r,5
57066,9511,0,[40 47],"(0, 0, 255)",r,5
57067,9511,1,[6 6],"(0, 255, 0)",c,5
57068,9511,2,[59 55],"(255, 0, 0)",c,5
57069,9511,3,[ 9 17],"(0, 156, 255)",c,5
57070,9511,4,[45 62],"(128, 128, 128)",c,5
57071,9511,5,[ 6 30],"(0, 255, 255)",c,5
57072,9512,0,[19 33],"(0, 0, 255)",r,5
57073,9512,1,[25 14],"(0, 255, 0)",r,5
57074,9512,2,[65 61],"(255, 0, 0)",r,5
57075,9512,3,[60 23],"(0, 156, 255)",c,5
57076,9512,4,[14 58],"(128, 128, 128)",c,5
57077,9512,5,[37 34],"(0, 255, 255)",c,5
57078,9513,0,[44 39],"(0, 0, 255)",c,5
57079,9513,1,[51 12],"(0, 255, 0)",r,5
57080,9513,2,[17 30],"(255, 0, 0)",c,5
57081,9513,3,[55 28],"(0, 156, 255)",c,5
57082,9513,4,[27 31],"(128, 128, 128)",r,5
57083,9513,5,[61 17],"(0, 255, 255)",c,5
57084,9514,0,[45 58],"(0, 0, 255)",r,5
57085,9514,1,[16 13],"(0, 255, 0)",c,5
57086,9514,2,[55 10],"(255, 0, 0)",r,5
57087,9514,3,[30 60],"(0, 156, 255)",c,5
57088,9514,4,[15 31],"(128, 128, 128)",r,5
57089,9514,5,[56 69],"(0, 255, 255)",c,5
57090,9515,0,[67 41],"(0, 0, 255)",r,5
57091,9515,1,[39 56],"(0, 255, 0)",r,5
57092,9515,2,[28 39],"(255, 0, 0)",r,5
57093,9515,3,[13 30],"(0, 156, 255)",c,5
57094,9515,4,[58 63],"(128, 128, 128)",r,5
57095,9515,5,[22 51],"(0, 255, 255)",r,5
57096,9516,0,[47 52],"(0, 0, 255)",r,5
57097,9516,1,[19 21],"(0, 255, 0)",c,5
57098,9516,2,[34 28],"(255, 0, 0)",c,5
57099,9516,3,[51 62],"(0, 156, 255)",r,5
57100,9516,4,[16 40],"(128, 128, 128)",r,5
57101,9516,5,[25 50],"(0, 255, 255)",r,5
57102,9517,0,[13 36],"(0, 0, 255)",c,5
57103,9517,1,[12 47],"(0, 255, 0)",r,5
57104,9517,2,[35 46],"(255, 0, 0)",c,5
57105,9517,3,[37 15],"(0, 156, 255)",c,5
57106,9517,4,[58 65],"(128, 128, 128)",r,5
57107,9517,5,[13 62],"(0, 255, 255)",c,5
57108,9518,0,[22 61],"(0, 0, 255)",c,5
57109,9518,1,[22 15],"(0, 255, 0)",r,5
57110,9518,2,[62 34],"(255, 0, 0)",c,5
57111,9518,3,[33 43],"(0, 156, 255)",r,5
57112,9518,4,[13  6],"(128, 128, 128)",c,5
57113,9518,5,[ 6 44],"(0, 255, 255)",r,5
57114,9519,0,[55 16],"(0, 0, 255)",c,5
57115,9519,1,[49 25],"(0, 255, 0)",r,5
57116,9519,2,[62 50],"(255, 0, 0)",c,5
57117,9519,3,[31 18],"(0, 156, 255)",r,5
57118,9519,4,[ 8 43],"(128, 128, 128)",c,5
57119,9519,5,[15 32],"(0, 255, 255)",c,5
57120,9520,0,[44 14],"(0, 0, 255)",r,5
57121,9520,1,[53 52],"(0, 255, 0)",r,5
57122,9520,2,[65 35],"(255, 0, 0)",c,5
57123,9520,3,[10 28],"(0, 156, 255)",c,5
57124,9520,4,[16 38],"(128, 128, 128)",r,5
57125,9520,5,[19 66],"(0, 255, 255)",r,5
57126,9521,0,[64 19],"(0, 0, 255)",c,5
57127,9521,1,[33 53],"(0, 255, 0)",r,5
57128,9521,2,[44 17],"(255, 0, 0)",c,5
57129,9521,3,[ 7 58],"(0, 156, 255)",c,5
57130,9521,4,[27 26],"(128, 128, 128)",c,5
57131,9521,5,[51 43],"(0, 255, 255)",c,5
57132,9522,0,[58 58],"(0, 0, 255)",r,5
57133,9522,1,[25  6],"(0, 255, 0)",c,5
57134,9522,2,[53 39],"(255, 0, 0)",r,5
57135,9522,3,[20 65],"(0, 156, 255)",r,5
57136,9522,4,[34 43],"(128, 128, 128)",c,5
57137,9522,5,[39 22],"(0, 255, 255)",r,5
57138,9523,0,[29 17],"(0, 0, 255)",r,5
57139,9523,1,[17  5],"(0, 255, 0)",r,5
57140,9523,2,[15 28],"(255, 0, 0)",c,5
57141,9523,3,[30 44],"(0, 156, 255)",c,5
57142,9523,4,[59 49],"(128, 128, 128)",c,5
57143,9523,5,[63 17],"(0, 255, 255)",r,5
57144,9524,0,[42 27],"(0, 0, 255)",c,5
57145,9524,1,[61 52],"(0, 255, 0)",r,5
57146,9524,2,[62 19],"(255, 0, 0)",c,5
57147,9524,3,[14 41],"(0, 156, 255)",r,5
57148,9524,4,[ 6 15],"(128, 128, 128)",r,5
57149,9524,5,[ 6 29],"(0, 255, 255)",r,5
57150,9525,0,[46 65],"(0, 0, 255)",r,5
57151,9525,1,[51  5],"(0, 255, 0)",c,5
57152,9525,2,[33 26],"(255, 0, 0)",c,5
57153,9525,3,[24 10],"(0, 156, 255)",r,5
57154,9525,4,[60 48],"(128, 128, 128)",c,5
57155,9525,5,[16 32],"(0, 255, 255)",r,5
57156,9526,0,[68 60],"(0, 0, 255)",r,5
57157,9526,1,[23 10],"(0, 255, 0)",r,5
57158,9526,2,[47 26],"(255, 0, 0)",r,5
57159,9526,3,[43  7],"(0, 156, 255)",c,5
57160,9526,4,[67 30],"(128, 128, 128)",c,5
57161,9526,5,[ 6 24],"(0, 255, 255)",r,5
57162,9527,0,[63 37],"(0, 0, 255)",c,5
57163,9527,1,[32  9],"(0, 255, 0)",r,5
57164,9527,2,[20 41],"(255, 0, 0)",r,5
57165,9527,3,[61 54],"(0, 156, 255)",c,5
57166,9527,4,[34 65],"(128, 128, 128)",r,5
57167,9527,5,[ 8 30],"(0, 255, 255)",r,5
57168,9528,0,[32 65],"(0, 0, 255)",c,5
57169,9528,1,[36 39],"(0, 255, 0)",r,5
57170,9528,2,[58 13],"(255, 0, 0)",c,5
57171,9528,3,[38 23],"(0, 156, 255)",r,5
57172,9528,4,[23 42],"(128, 128, 128)",c,5
57173,9528,5,[67 60],"(0, 255, 255)",c,5
57174,9529,0,[ 6 44],"(0, 0, 255)",r,5
57175,9529,1,[37 52],"(0, 255, 0)",c,5
57176,9529,2,[66 20],"(255, 0, 0)",c,5
57177,9529,3,[34 68],"(0, 156, 255)",c,5
57178,9529,4,[32 36],"(128, 128, 128)",c,5
57179,9529,5,[64 39],"(0, 255, 255)",c,5
57180,9530,0,[36 30],"(0, 0, 255)",c,5
57181,9530,1,[18 50],"(0, 255, 0)",r,5
57182,9530,2,[59 65],"(255, 0, 0)",r,5
57183,9530,3,[11 63],"(0, 156, 255)",r,5
57184,9530,4,[55 53],"(128, 128, 128)",c,5
57185,9530,5,[32 49],"(0, 255, 255)",c,5
57186,9531,0,[65 52],"(0, 0, 255)",c,5
57187,9531,1,[39 54],"(0, 255, 0)",r,5
57188,9531,2,[ 6 53],"(255, 0, 0)",c,5
57189,9531,3,[55 26],"(0, 156, 255)",c,5
57190,9531,4,[22 14],"(128, 128, 128)",r,5
57191,9531,5,[62 18],"(0, 255, 255)",c,5
57192,9532,0,[ 5 61],"(0, 0, 255)",r,5
57193,9532,1,[65 30],"(0, 255, 0)",c,5
57194,9532,2,[34 41],"(255, 0, 0)",r,5
57195,9532,3,[35 12],"(0, 156, 255)",c,5
57196,9532,4,[19 61],"(128, 128, 128)",c,5
57197,9532,5,[19 13],"(0, 255, 255)",c,5
57198,9533,0,[13 28],"(0, 0, 255)",c,5
57199,9533,1,[47 53],"(0, 255, 0)",r,5
57200,9533,2,[30 50],"(255, 0, 0)",c,5
57201,9533,3,[64 37],"(0, 156, 255)",c,5
57202,9533,4,[31  7],"(128, 128, 128)",c,5
57203,9533,5,[44 24],"(0, 255, 255)",c,5
57204,9534,0,[18 10],"(0, 0, 255)",r,5
57205,9534,1,[50 55],"(0, 255, 0)",r,5
57206,9534,2,[17 38],"(255, 0, 0)",c,5
57207,9534,3,[61 48],"(0, 156, 255)",r,5
57208,9534,4,[38 58],"(128, 128, 128)",r,5
57209,9534,5,[47 34],"(0, 255, 255)",r,5
57210,9535,0,[11 24],"(0, 0, 255)",c,5
57211,9535,1,[52 20],"(0, 255, 0)",r,5
57212,9535,2,[18 63],"(255, 0, 0)",c,5
57213,9535,3,[28 26],"(0, 156, 255)",c,5
57214,9535,4,[40 44],"(128, 128, 128)",c,5
57215,9535,5,[28 40],"(0, 255, 255)",c,5
57216,9536,0,[51 43],"(0, 0, 255)",c,5
57217,9536,1,[33 45],"(0, 255, 0)",c,5
57218,9536,2,[17 50],"(255, 0, 0)",c,5
57219,9536,3,[67 40],"(0, 156, 255)",r,5
57220,9536,4,[50 61],"(128, 128, 128)",r,5
57221,9536,5,[34  5],"(0, 255, 255)",r,5
57222,9537,0,[ 9 67],"(0, 0, 255)",c,5
57223,9537,1,[44 55],"(0, 255, 0)",r,5
57224,9537,2,[23 28],"(255, 0, 0)",c,5
57225,9537,3,[56 64],"(0, 156, 255)",c,5
57226,9537,4,[38 26],"(128, 128, 128)",c,5
57227,9537,5,[52 43],"(0, 255, 255)",c,5
57228,9538,0,[12 11],"(0, 0, 255)",c,5
57229,9538,1,[50 57],"(0, 255, 0)",r,5
57230,9538,2,[48 36],"(255, 0, 0)",r,5
57231,9538,3,[14 22],"(0, 156, 255)",r,5
57232,9538,4,[14 60],"(128, 128, 128)",c,5
57233,9538,5,[28 11],"(0, 255, 255)",c,5
57234,9539,0,[49  5],"(0, 0, 255)",c,5
57235,9539,1,[10 34],"(0, 255, 0)",r,5
57236,9539,2,[67 53],"(255, 0, 0)",r,5
57237,9539,3,[53 69],"(0, 156, 255)",c,5
57238,9539,4,[ 7 13],"(128, 128, 128)",r,5
57239,9539,5,[36  5],"(0, 255, 255)",c,5
57240,9540,0,[60 62],"(0, 0, 255)",r,5
57241,9540,1,[42 58],"(0, 255, 0)",c,5
57242,9540,2,[28 37],"(255, 0, 0)",r,5
57243,9540,3,[ 7 12],"(0, 156, 255)",c,5
57244,9540,4,[38 35],"(128, 128, 128)",r,5
57245,9540,5,[23 65],"(0, 255, 255)",c,5
57246,9541,0,[10 67],"(0, 0, 255)",c,5
57247,9541,1,[15 48],"(0, 255, 0)",c,5
57248,9541,2,[35 21],"(255, 0, 0)",r,5
57249,9541,3,[23 10],"(0, 156, 255)",c,5
57250,9541,4,[59 56],"(128, 128, 128)",r,5
57251,9541,5,[25 26],"(0, 255, 255)",r,5
57252,9542,0,[26 10],"(0, 0, 255)",r,5
57253,9542,1,[44  7],"(0, 255, 0)",r,5
57254,9542,2,[10 26],"(255, 0, 0)",c,5
57255,9542,3,[60 23],"(0, 156, 255)",r,5
57256,9542,4,[53 42],"(128, 128, 128)",r,5
57257,9542,5,[ 8 58],"(0, 255, 255)",r,5
57258,9543,0,[23 45],"(0, 0, 255)",c,5
57259,9543,1,[15 66],"(0, 255, 0)",c,5
57260,9543,2,[25 67],"(255, 0, 0)",r,5
57261,9543,3,[ 8 55],"(0, 156, 255)",r,5
57262,9543,4,[69  5],"(128, 128, 128)",r,5
57263,9543,5,[67 18],"(0, 255, 255)",r,5
57264,9544,0,[46 12],"(0, 0, 255)",c,5
57265,9544,1,[10 27],"(0, 255, 0)",r,5
57266,9544,2,[44 54],"(255, 0, 0)",c,5
57267,9544,3,[47 43],"(0, 156, 255)",c,5
57268,9544,4,[66 50],"(128, 128, 128)",c,5
57269,9544,5,[13 67],"(0, 255, 255)",r,5
57270,9545,0,[20  5],"(0, 0, 255)",c,5
57271,9545,1,[12 55],"(0, 255, 0)",r,5
57272,9545,2,[31 30],"(255, 0, 0)",r,5
57273,9545,3,[59 20],"(0, 156, 255)",r,5
57274,9545,4,[ 8 25],"(128, 128, 128)",c,5
57275,9545,5,[21 65],"(0, 255, 255)",r,5
57276,9546,0,[58  6],"(0, 0, 255)",c,5
57277,9546,1,[20 17],"(0, 255, 0)",c,5
57278,9546,2,[67 33],"(255, 0, 0)",r,5
57279,9546,3,[25 47],"(0, 156, 255)",c,5
57280,9546,4,[55 38],"(128, 128, 128)",r,5
57281,9546,5,[48 59],"(0, 255, 255)",r,5
57282,9547,0,[30 32],"(0, 0, 255)",c,5
57283,9547,1,[17 61],"(0, 255, 0)",c,5
57284,9547,2,[66 37],"(255, 0, 0)",c,5
57285,9547,3,[48 30],"(0, 156, 255)",r,5
57286,9547,4,[22 49],"(128, 128, 128)",r,5
57287,9547,5,[55 41],"(0, 255, 255)",r,5
57288,9548,0,[45 20],"(0, 0, 255)",r,5
57289,9548,1,[58 20],"(0, 255, 0)",r,5
57290,9548,2,[13 49],"(255, 0, 0)",r,5
57291,9548,3,[26 16],"(0, 156, 255)",c,5
57292,9548,4,[10 39],"(128, 128, 128)",r,5
57293,9548,5,[37 57],"(0, 255, 255)",c,5
57294,9549,0,[55 10],"(0, 0, 255)",c,5
57295,9549,1,[57 20],"(0, 255, 0)",c,5
57296,9549,2,[19 13],"(255, 0, 0)",c,5
57297,9549,3,[62 55],"(0, 156, 255)",r,5
57298,9549,4,[44 39],"(128, 128, 128)",c,5
57299,9549,5,[45 68],"(0, 255, 255)",r,5
57300,9550,0,[32 65],"(0, 0, 255)",c,5
57301,9550,1,[39 32],"(0, 255, 0)",r,5
57302,9550,2,[15 63],"(255, 0, 0)",r,5
57303,9550,3,[67 29],"(0, 156, 255)",c,5
57304,9550,4,[23  8],"(128, 128, 128)",c,5
57305,9550,5,[41 20],"(0, 255, 255)",r,5
57306,9551,0,[58 32],"(0, 0, 255)",r,5
57307,9551,1,[67 12],"(0, 255, 0)",r,5
57308,9551,2,[32 64],"(255, 0, 0)",r,5
57309,9551,3,[17 50],"(0, 156, 255)",r,5
57310,9551,4,[32  8],"(128, 128, 128)",r,5
57311,9551,5,[41 24],"(0, 255, 255)",r,5
57312,9552,0,[ 6 17],"(0, 0, 255)",c,5
57313,9552,1,[51 16],"(0, 255, 0)",r,5
57314,9552,2,[65 39],"(255, 0, 0)",r,5
57315,9552,3,[38 11],"(0, 156, 255)",r,5
57316,9552,4,[28 29],"(128, 128, 128)",c,5
57317,9552,5,[57 68],"(0, 255, 255)",c,5
57318,9553,0,[16 36],"(0, 0, 255)",r,5
57319,9553,1,[50 44],"(0, 255, 0)",c,5
57320,9553,2,[49  6],"(255, 0, 0)",r,5
57321,9553,3,[13 51],"(0, 156, 255)",r,5
57322,9553,4,[ 8 11],"(128, 128, 128)",r,5
57323,9553,5,[32 67],"(0, 255, 255)",r,5
57324,9554,0,[56  8],"(0, 0, 255)",c,5
57325,9554,1,[ 7 14],"(0, 255, 0)",r,5
57326,9554,2,[61 44],"(255, 0, 0)",c,5
57327,9554,3,[50 31],"(0, 156, 255)",r,5
57328,9554,4,[28 28],"(128, 128, 128)",c,5
57329,9554,5,[38 53],"(0, 255, 255)",r,5
57330,9555,0,[44 67],"(0, 0, 255)",c,5
57331,9555,1,[42 35],"(0, 255, 0)",r,5
57332,9555,2,[58 30],"(255, 0, 0)",r,5
57333,9555,3,[63 66],"(0, 156, 255)",r,5
57334,9555,4,[ 5 24],"(128, 128, 128)",r,5
57335,9555,5,[34 13],"(0, 255, 255)",r,5
57336,9556,0,[14 22],"(0, 0, 255)",r,5
57337,9556,1,[55 43],"(0, 255, 0)",c,5
57338,9556,2,[61  5],"(255, 0, 0)",r,5
57339,9556,3,[34 11],"(0, 156, 255)",r,5
57340,9556,4,[32 41],"(128, 128, 128)",r,5
57341,9556,5,[67 29],"(0, 255, 255)",r,5
57342,9557,0,[47 35],"(0, 0, 255)",c,5
57343,9557,1,[43 25],"(0, 255, 0)",r,5
